,0,1,2,3,4,5,6
237,에이시카365 수분 진정 결 토너,hrani,26세,민감성,여,4,트러블네 올라왔을때 에스트라 시카라인 사용하기 좋아요!  자극적이지 않고 진정에 많은 도움응 받았습니다 💕
238,에이시카365 수분 진정 결 토너,글로리#fHZ5JL,40세,민감성,여,5,피부가 갑자기 뒤집어지고 예민해져서 진정토너로 사용해봤는데 순하고 너무 좋아요
239,에이시카365 수분 진정 결 토너,조리죠리퐁,28세,복합성,여,5,닥토용으로샀는데 수분감도좋고 촉촉해요! 그리고 지성인 저에게는 무겁지도않은데 순해서 이 토너에 가벼운 수분크림하나만 바르고다니는데 충분!!
240,에이시카365 수분 진정 결 토너,글로리#fHeDoG,31세,복합성,여,4,크림 좋아서 쓰고있는데 토너도 괜찮아요!‘ 깨끗해지는 느낌이에요 너무 묽지도 않아서 좋아요
241,에이시카365 수분 진정 결 토너,종강이다,27세,복합성,여,4,피부가 트러블이 많아서 진정성분있고 수분감 있는걸 찾다가 구매했는데 점성은 없지만 굉장히 촉촉해요 속건조도 없어서 만족입니다. 
242,에이시카365 수분 진정 결 토너,다슬j,29세,건성,여,5,닦토하기 넘넘좋고 ㅠㅠ 요거 쓰면 뾰루지 안나와서 좋아요!! 여름에 가볍세 쓰기 좋은 제품입니다!
243,에이시카365 수분 진정 결 토너,린니,31세,민감성,여,4,겨울에 쓰기 좋을거같은 제품 기름이 올라오는 느낌은 아니지만 꽤나 무거운 느낌?  제형 자체는 워터워터~하지만 더울땐 이거 두번 정도 바르면 에센스 필요업는 정도 (그만큼 유수분 낭낭하다는말) 지성은 아니지만 개인적으로 산뜻한걸 선호해서...별루..  진정 느낌은 정말 잘 모르겟어요... 어디가 진정..
244,에이시카365 수분 진정 결 토너,소비홀릭,31세,복합성,여,5,화장솜으로 닥토로 사용해주기도 좋고 여러번 레이어링 해서 발라줘도 끈적임 없고 흡수력이 좋고 트러블 났을때 진정되는 효과가 있어서 자주 사용하게됩니다
245,에이시카365 수분 진정 결 토너,여행이조아~,48세,건성,여,5,세수한 얼굴에 에스트라 토너가  촉촉히 내피부결을 정돈해줘요 정말 탑쓰리에 드는 인생 토너에요 재구매 의사 당연하구요 데일리 토너로 늘 쓰고있어요~^^
246,에이시카365 수분 진정 결 토너,장하다,30세,지성,여,5,"피부장벽이 이렇게 무너질 수 있구나 느낀 후 시카제품을 찾다가 에스트라가 병원에서도 추천하는 브랜드이기에 사보았다. 세럼과 함께! 촉촉하고 속보습 쫙 시켜주는 제품이여서 두번 레이어드해서 바르면 벌써 오오 수분이 채워진다! 하는 느낌이 든다. 손으로 두드려 흡수하는 것도 너무 좋았고! 뿌리는 공병에 넣어 뿌려 사용하는 것도 좋았고 솜에 닦토를 해도 너무 좋았다. 사용감만 좋은게 아닌 효과도 좋았다. 2주정도 꾸준히 사용하니 피부가 돌아왔기에 장벽이 무너졌다 싶으면 찾는 제품!!  (피부가 뒤집어진 이유 찬바람 칼바람이 부는데 달리기를 했고, 그런상태에서 여드름 피부에 바르는 제품을 발랐더니 그런듯하다.)"
247,에이시카365 수분 진정 결 토너,yencos,20세,복합성,여,5,"<복합성 피부, 살짝 예민한 편> 요즘 기초제품은 에스트라로 해주고 있어요. 에스트라는 피부과에서도 추천할 정도로 좋은 제품들이 많아서 예민하거나 민감한 피부에 강추드립니다!!  원래는 로션 크림만 사용하다가 토너도 에스트라로 정착했는데, 피부 진정에 엄청 좋고 결 정리에도 좋아서 아침 저녁으로 사용해주고 있어요.  얼굴에 열감이 꽤 있는편이라(계절 상관없이) 피부속에 수분을 꽉 채워넣는게 중요한 피부인데 요 토너가 속건조/홍조에 엄청 좋더라구요! 요즘 토너 레이어링(찹토라고도 하죠!)이 유행이던데 그 방식에 최적화된 토너입니다. 순하고 수분 토너라 세네번 정도 레이어링해주면 속건조 확 잡혀요.  진짜 너무 좋았어서 긴 리뷰 .. 봐주셔서 감사해요 ㅎㅎ"
248,에이시카365 수분 진정 결 토너,요시주인,25세,복합성,여,5,"촉촉하고 진정, 쿨링감 너무 좋아요! 스킨 하나만 바르면 약간 속건조 ? 느낌 있는 제품들이 있는데 요 제품은 속건조도 다 잡아주고 너무 추천드리고 싶어요 :)"
249,에이시카365 수분 진정 결 토너,또깡2,28세,복합성,여,5,순한 느낌이에요 피부에 촉촉하게 잘 흡수되고 에스트라 라인이랑 같이 쓰니까 효과가 더 좋은 것 같아요
250,에이시카365 수분 진정 결 토너,snowyeon2,32세,건성,여,4,좋다는 리뷰가 많아서 구매해본 제품이었습니다. 평소 피부가 건조한 편이고 되게 민감한 피부여서 토너 하나 바꿀 때도 엄청 신경이 쓰였었는데 에스트라 제품 좋다고 하여서 사용해 봤는데 저는 만족이었습니다.   일단 거슬리는 향이 없어서 좋았고  바르고 나서 번들거리면서 겉도는 느낌이 없어서 너무 좋았습니다. 뭔가 딱 이거 쓰고 완전 피부가 좋아졌어 이건 아니지만 트러블도 없었고 피부 장벽이 강화되는 거 같다는 느낌이 들었습니다. 
251,에이시카365 수분 진정 결 토너,크림수프,28세,복합성,여,4,그냥 일반 토너랑 딱히 다른건 모르겠어요 금방금방 사용해서 좀 비싸서 망설여져요 ㅠㅠ
252,에이시카365 수분 진정 결 토너,옛날에화장어케했나,23세,건성,여,5,순하다고 해서 할인할 때 샀고 만족하고 있습니다 여름철에도 따듯한 물로 씻는데 이거 냉장고에 넣어놨다가 두번에 나눠서 흡수시켜줬더니 모공이 다시 닫히다 못해 전보다 줄어든게 느껴지더라구요 워낙 한동안 관리를 대충해서 그런 것도 있겠지만^^ 계속 덧바를 수 있고 트러블 신경 안쓰고 쓸 수 있어서 좋아요!
253,에이시카365 수분 진정 결 토너,춘춘쓰,33세,민감성,여,5,굉장히 촉촉해요 그냥 물제형 같은데 아주 촉촉해서 건조한 겨울까지 사계절 쓸수있을것 같아요 그리고 피부에 트러블 갑자기 확 올라올때 진정이 좀 되는것 같고 각질제거 성분으로 결정리도 잘 되요 민감성 피부라 조금만 성분 안맞으면 화끈거리는데 자극도 전혀 없어요 다만 흡수 후에 끈적임이 좀 있어서 2스킨도 무리고 화장전에도 밀릴거같아서 저녁에만 바르고 있어요  여러개 바를필요 없이 대충 저녁에 이거 하나랑 보습크림 하나정도만 바르고 스킨케어 끝내기 좋아요 
254,에이시카365 수분 진정 결 토너,스덜,37세,건성,여,4,자극적이지않고 가벼운 사용감의 토너입니다. 건성피부인데 세안후 토너로만 정리해줘도 일단 피부당김이 거의 없어져요. 추천합니다
255,에이시카365 수분 진정 결 토너,Jbird,24세,민감성,여,5,"제가 이걸 처음 썼을때는 제 피부가 많이 안좋았을 때 입니다. 사실, 저는 액체류 화장품 부형제에 뭐 안 맞는 제품이 있는지 액체류 쓰기만하면 뭐가 올라옵니다. 그래서 알로에 젤만 바르고 다니거나 몇몇 크림류만 발랐어요. 심지어 크림류도 많이 가려서... 유수분도 엄청 가리는 초초초민감성이었습니다.  근데, 얘! 얘 처음 쓰고 피부에 뭐가 안 나더라고요? 얘만 몇달 발랐습니다. 여름에는 디오디너리 나이아신아마이드랑 쓰고, 겨울에는 에스트라 크림 썼는데... 사람들이 화장품으로 피부 안 좋아진다는데 저는 화장품으로 상시 디버프가 걸려져있어서 그런지 피부가 좋아지더라고요. 그렇게 일년 반 조금 넘게 썼습니다. (이렇게 오래 쓰는 기초/공병템 기초는 인생 처음입니다)  사실 피부장벽이 좀 좋아져서 에스트라 에센스도 좋대서 썼는데 안 맞고, 다른 더마 토너도 썼는데 걔도 안맞고 얘만 잘 맞아요. 얘만요. (사실 숨 시크릿 에센스도 트러블이 없었는데 걔보단 얘가 좋아요.)  암튼 제가 유수분밸런스 진짜 가리는데 얘는 유분이 거의 없습니다. 그래서 토너로 수분 챙기고 크림 양 조절해서 바르면 유수분 밸런스가 맞습니다. 따라서 건성보다는 수부지분들께 추천드려요. 건성분들이시라면... 더 유분감 있는 라로슈포제 토너류들 추천드립니다.(전 안맞았고, 유분감이 강했었음)  저는 진짜 저같은 민감성에게 한번쯤은 도전해보는걸 추천드려요. 다행히 아모레가 샘플이 후한 타입이니 아모레몰에서 샘플 줄때 구매하시는것 추천드려요. (보통 에스트라 크림/로션은 민감성한테도 잘 맞기로 유명하니 세일때 구매하시면서 토너 샘플 받는것 추천드려요)  암튼 얘 처음 쓰고 너무 만족해서 에스트라 크림 로션까지 구매했고 심지어 성공해서 에스트라에 대한 믿음이 생겼습니다.(비록 에센스는 실패했지만 샘플이라 ㄴ타격) 요즘 토너패드도 너무 사고싶어서(토리든 안 맞아서 포기상태였음) 에이시카라인 패드도 오늘 구매했답니다. 에스트라 사랑해요."
256,에이시카365 수분 진정 결 토너,에디엄마,54세,민감성,여,3,1. 에스트라 에이시카 라인의 성애자이지만.. 개인적으로 이 토너는 굳이 구입하는걸 말리지는 않지만 필수탬은 아니라고 밀씀드려요  2. 만약 진정이 목적이시라면 이 토너를 사실 가격에 그냥 패드 하나더 세럼하나 더 구입하는 걸 추천해요  3. 하지만 여드름성 피부이시고 좁쌀이 자주 출몰하시는 피부이시라면 순하게 쓰시기에 괜찮은 토너로 추천해요 아주 약하게 라하성분이 들어있거든요  4. 라하성분이 들어있어서 얼굴이 뒤집어져 진정이 필요한 상태에서  잘못 사용히게 되면 묘하게 더 뒤집어지는 경우도 생기더라구요 ㅠㅠ  암튼 민감성피부 아토피 피부이신 분들은 되도록 토너는 알콜이나 각질제거 성분이 들어간 토너는  피하시는게 좋으니까요  5. 일주일에 한두번 마일드한 각질제거를  목적으로 닦토로 사용하기에도 효과가 너무 미비해서.. 약간 쓰임새가 애매모호한 친구..  그렇다고 건성인제가 매일 사용하기에도  뭔가 찰떡같은 감흥도 부족하고 몸상태가 안좋거나 면역력이 떨어지며 오히려 피부결이 거칠거칠..  제 결론은..  에이시카라인의 다른 유용한 친구들을 더 애용하고 싶어요 
257,에이시카365 수분 진정 결 토너,so.j,29세,중성,여,5,흡토했는데도 닦토한 것 마냥 피부결 정돈을 잘해주고 진정이 잘 되눈 것 같아요 재구매 의사 100 토너들이 많은데 그 중 요즘 잘 쓰고 있고 손이 잘 갑니다!
258,에이시카365 수분 진정 결 토너,겨쿨딥딥,28세,복합성,여,4,가벼운데 보습력도 조금 있어서 좋아요 근데 눈 시림 눈 따가움이 너무 심해요..
259,에이시카365 수분 진정 결 토너,예릴리,30세,건성,여,5,"피부가 무난해서 어떤제품을 써도 그냥 보통인데, 딱한가지 수분이 부족하면 안되는 건성피부입니다  이 제품은 사용하면서 더더 좋앗던 제품인데요 모든제품이 평타인 제가 꼽는 상타 제품입니다 우선 사용하면 수분충전은 물론 피부결도 좋아지고 뭔가 근본을 잡아주는 느낌이에요. 화장품 아무거나쓰는 편인데 얘는 세일할때마다 재구매할정도로 좋아합니다. 에스트라 아토베리어크림도 좋아하는데 얘도 정말 찐 잘썼어요. 에이시카라인은 피부고민이 잇으신 분들에게 더 추천드려요!"
260,에이시카365 수분 진정 결 토너,화장고자라네요,22세,복합성,여,5,7스킨법으로 할때 피부가 넘 안 좋을때 사용하고 있어요  매번하기엔 무리가 있지만 주에 두번정도는 하고 있는데 확실히 화장을 할때 각질 부각이 없아서 아주 좋아요!
261,에이시카365 수분 진정 결 토너,r므,25세,복합성,여,5,사용하기 괜찮은 거 같아요 피부결이 좋아진 거 같고 수분도 많아서 진정 효과가 나타나는 거 같아요!!
262,에이시카365 수분 진정 결 토너,flowergg,28세,복합성,여,5,한 번 써보면 오 ? 이거 뭐지 하게 되는 제품 결토너라는 이름답게 바르고 나서 볼 만져보면 마치 내 볼이 아가 궁둥이인가 라는 착각을 하게 만듬 ㅎㅎㅎ 바르고 나면 쫀득함이 남아있다고 해야하나 ?  쫀쫀하고 수분감이 진하게 느껴지는 토너 ! 일반 토너처럼 엄청 물같다기보단 거기서 한 단계 좀 더 진한 느낌인데 얘도 흐르긴 잘 흘러요 일반 닦토해도 건조하다 싶은 분들 이거 써보세요 
263,에이시카365 수분 진정 결 토너,퐁퐁사과,29세,건성,여,5,주로 세안 후 두드려서 사용하는데 토너팩으로 쓰기에도 좋았어요 가격대비 용량이 많아서 좋아요 너무 너무 순해서 민감성인 저에게도 잘 맞았습니다 건성이라 스킨케어를 좀 탄탄히 해야지 건조하지는 않을거같더라구요 피부가 보들보들 해지는게 느껴짐요.. 대박 한달정도 쓰는데 넘좋아잉 용량도 많아서 듬뿍듬뿍 써두 가능
264,에이시카365 수분 진정 결 토너,귀가얇다,29세,복합성,여,5,"이름처럼 순하고 닦토로 쓰기 좋아요!  에센스 살때 샘플로 받아서 사용해봤는데, 순하고 좋더라고요. 엄청 촉촉하거나 그런건 아닌데 그래도 닦토로 사용해보니 결정리가 잘되고 적당한 수분감 마무리가 되었어요!"
265,에이시카365 수분 진정 결 토너,sjby,26세,건성,여,4,물타입 토너인데 제형에 비해 약간의 끈적임? 미끌거림이 있어요 그래서 그런지 보습력 좋구요! 가벼운데 수분감만 채워주는 느낌이라 사용감 좋습니다~ 트러블 완화는 잘 모르겠지만 피부가 전체적으로 탄탄해지는 것 같아서 좋아요!
